nbhoods,Bldg_Type,zoning,Lot_Config,Street,House_Style,Condition_1,Overall_Qual,Overall_Cond,Year_Built,Misc_Val,BsmtFin_Type_1,BsmtFin_Type_2,basement_exp,basement_qual,Total_Bsmt_SF,garage_qual,Garage_Area,area_porch,Low_Qual_Fin_SF,Garage_Type,Garage_Finish,Garage_Cars,Fireplaces,fireplace_qual,Heating_QC,Central_Air,Exter_Qual,Exter_Cond,Pool_Area,major_functional,severe_functional,SalePrice,aleatoria_num,aleatoria_cat,Lot_Area,Gr_Liv_Area,First_Flr_SF,Second_Flr_SF
Edwards,1Fam,RL,Inside,Pave,1Story,Norm,4,5,1955,0,BLQ,Unf,No,TA,768,TA,355,196,0,Detchd,Unf,1,1,Fa,TA,Y,TA,TA,0,0,0,125000,0.552905031210495,c,8172,768,768,0
Edwards,1Fam,RL,Inside,Pave,1.5Fin,Norm,5,6,1941,0,Rec,Unf,No,TA,720,TA,256,0,0,Detchd,Unf,1,2,Gd,Ex,Y,TA,TA,0,0,0,122000,-0.7686197428982332,b,8212,1298,854,444
Edwards,1Fam,RL,Inside,Pave,1Story,Norm,4,6,1960,0,GLQ,Unf,No,TA,1014,TA,544,240,0,2Types,Fin,1,0,No Fireplace,TA,Y,TA,TA,0,0,0,127000,-0.10502946625173969,a,10682,1149,1149,0
Edwards,1Fam,RL,FR2,Pave,1.5Fin,Feedr,4,5,1924,0,Unf,Unf,No,TA,1093,Fa,288,56,0,Attchd,Unf,1,0,No Fireplace,TA,N,TA,TA,0,0,0,107000,-0.8676105988412479,b,8707,1669,1093,576
Edwards,1Fam,RL,Inside,Pave,1.5Fin,Norm,5,5,1941,0,LwQ,BLQ,No,TA,984,TA,660,68,0,Detchd,Unf,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,117000,0.6771042529836631,a,10998,1604,984,620
Edwards,1Fam,RL,Inside,Pave,1Story,Norm,9,5,2007,0,GLQ,Unf,No,Ex,1698,TA,768,64,0,Attchd,Fin,3,1,Gd,Ex,Y,Ex,TA,0,0,0,320000,0.07665846128375277,b,13286,1698,1698,0
Edwards,1Fam,RL,Inside,Pave,SLvl,Norm,4,6,1954,0,Unf,Unf,Av,Ex,416,TA,312,0,0,Basment,Unf,1,0,No Fireplace,Gd,Y,TA,TA,0,0,0,100000,-0.6720375488386024,c,7692,1204,1204,0
Edwards,2fmCon,RL,Inside,Pave,1Story,Norm,4,5,1955,0,ALQ,Unf,Av,TA,784,"NA",0,0,0,No Garage,No Garage,0,0,No Fireplace,TA,N,TA,TA,0,0,0,91900,0.10588308916381103,b,6931,784,784,0
Edwards,1Fam,RL,Inside,Pave,1Story,Norm,4,5,2005,0,GLQ,Unf,No,Gd,1132,TA,451,64,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,176000,-0.38041561311283845,b,7024,1132,1132,0
Edwards,1Fam,RL,Inside,Pave,1Story,Norm,6,5,2002,0,GLQ,ALQ,Av,Gd,914,"NA",0,0,0,No Garage,No Garage,0,0,No Fireplace,Ex,Y,TA,TA,0,0,0,117250,0.6424011066006587,a,8050,914,914,0
Edwards,1Fam,RL,Corner,Pave,2Story,Norm,7,5,2003,0,Unf,Unf,No,Ex,1150,TA,502,274,0,BuiltIn,Fin,2,1,Ex,Ex,Y,Gd,TA,0,0,0,229000,1.2740182544998362,c,11060,2314,1164,1150
Edwards,Duplex,RL,Inside,Pave,1Story,Norm,4,3,1977,0,GLQ,Unf,Gd,Gd,1440,"NA",0,0,0,No Garage,No Garage,0,0,No Fireplace,TA,Y,TA,TA,0,0,0,150000,1.4182574873839684,b,7711,1440,1440,0
Edwards,Duplex,RL,Inside,Pave,1.5Fin,Feedr,5,7,1900,0,ALQ,Unf,No,TA,1272,"NA",0,70,0,No Garage,No Garage,0,0,No Fireplace,Gd,Y,TA,TA,0,0,0,145900,-2.051716667972009,a,8777,2200,1272,928
Edwards,1Fam,RL,Inside,Pave,1Story,Norm,4,6,1954,0,Rec,Unf,No,TA,948,TA,280,36,0,Detchd,Unf,1,1,TA,Ex,Y,TA,TA,0,0,0,119000,-2.2182073336860526,a,8190,948,948,0
Edwards,1Fam,RL,Inside,Pave,1.5Fin,Norm,5,8,1947,0,"NA","NA","NA","NA",0,"NA",0,0,0,No Garage,No Garage,0,0,No Fireplace,Gd,Y,TA,Gd,0,0,0,96000,-0.018593676776839152,a,8050,1137,929,208
Edwards,2fmCon,RL,Inside,Pave,1Story,Norm,5,5,1950,0,ALQ,Unf,No,TA,1164,TA,240,48,0,Detchd,Unf,1,0,No Fireplace,TA,N,TA,TA,0,0,0,125000,-0.35613218221977605,b,10880,1164,1164,0
Edwards,1Fam,RL,Inside,Pave,SFoyer,Norm,5,5,1976,0,ALQ,Unf,Gd,Gd,456,Fa,504,0,0,BuiltIn,RFn,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,165000,0.2240825959412865,a,12102,1033,1033,0
Edwards,1Fam,RL,Inside,Pave,1.5Fin,Norm,4,7,1910,0,Unf,Unf,No,TA,616,TA,275,0,0,Detchd,Unf,1,0,No Fireplace,TA,N,TA,TA,0,0,0,121000,0.32067033913179915,a,11388,1273,1055,218
Gilbert,1Fam,RL,Corner,Pave,2Story,Norm,6,5,1996,0,Rec,Unf,No,Gd,916,TA,386,84,0,Attchd,Fin,2,1,TA,Gd,Y,TA,TA,0,0,0,173000,0.19736356349216203,c,15038,1636,916,720
Gilbert,1Fam,RL,Inside,Pave,SLvl,RRAn,7,5,2004,0,GLQ,Rec,Mn,Gd,384,TA,400,0,0,BuiltIn,Fin,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,167000,0.6846365453965677,c,9734,1374,744,630
Gilbert,1Fam,RL,Corner,Pave,2Story,Norm,7,5,1998,0,Unf,Unf,No,Gd,832,TA,427,385,0,Attchd,Fin,2,1,TA,Gd,Y,TA,TA,0,0,0,185000,0.7502393468039136,a,10141,1718,885,833
Gilbert,1Fam,RL,Corner,Pave,2Story,Norm,6,8,1993,480,ALQ,Unf,No,Gd,680,TA,420,63,0,BuiltIn,Fin,2,1,TA,Gd,Y,Ex,Gd,0,0,0,185000,0.6459993960325102,c,9765,1470,680,790
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2005,0,Unf,Unf,No,Gd,728,TA,400,24,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,176000,-0.9350758229385648,b,8029,1456,728,728
Gilbert,1Fam,RL,Inside,Pave,SLvl,Norm,7,6,1999,0,Unf,Unf,No,TA,384,TA,410,0,0,BuiltIn,Fin,2,1,TA,Ex,Y,TA,TA,0,0,0,168000,0.5992722521289052,c,7848,1430,774,656
Gilbert,1Fam,RL,Corner,Pave,1Story,Norm,6,5,2005,0,Unf,Unf,No,Gd,1324,TA,430,23,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,199500,-0.3061385172098035,b,18494,1324,1324,0
Gilbert,1Fam,RL,Corner,Pave,2Story,Norm,7,5,1994,500,Unf,Unf,No,Gd,712,TA,409,46,0,Attchd,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,194500,1.1008539953942456,b,10832,1895,1086,809
Gilbert,1Fam,RL,Inside,Pave,1Story,Norm,6,5,2006,0,Unf,Unf,Av,Gd,1326,TA,427,0,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,174190,-0.10900447650035153,b,11660,1326,1326,0
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1997,0,BLQ,Unf,No,TA,926,TA,470,36,0,Attchd,Fin,2,1,TA,Ex,Y,TA,TA,0,0,0,187500,-0.5104835611160946,a,8702,1604,926,678
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2000,0,GLQ,Unf,No,Gd,915,TA,442,50,0,Attchd,RFn,2,1,TA,Ex,Y,TA,TA,0,0,0,187000,-0.14989095059506088,b,9487,1690,940,750
Gilbert,1Fam,RL,FR2,Pave,2Story,RRAn,7,5,1999,0,GLQ,Unf,No,Gd,1037,TA,400,44,0,BuiltIn,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,225000,-0.3066134025824112,a,12460,2322,1037,1285
Gilbert,1Fam,RL,CulDSac,Pave,2Story,Norm,8,5,2005,0,Unf,Unf,No,Gd,1074,TA,527,119,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,250000,1.5743546411674914,a,13128,2064,1074,990
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2003,0,Unf,Unf,No,Gd,783,TA,393,75,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,180000,-0.7382865963102391,b,7875,1509,807,702
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2006,0,GLQ,Unf,Av,Gd,654,TA,426,24,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,179665,-0.697003015143659,b,17104,1496,664,832
Gilbert,1Fam,RL,Inside,Pave,1Story,Norm,7,5,1990,0,GLQ,Unf,Gd,Gd,1300,TA,506,0,0,Attchd,Unf,2,1,Po,Gd,Y,TA,TA,0,0,0,171500,-1.9056890843943664,b,10176,1341,1341,0
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2004,0,GLQ,Unf,No,Gd,716,TA,432,51,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,188500,-0.54168646156187406,b,7795,1432,716,716
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1998,0,Unf,Unf,No,Gd,789,TA,393,75,0,Attchd,Fin,2,1,Gd,Gd,Y,TA,TA,0,0,0,180400,1.0714077817148546,b,8402,1465,789,676
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2004,0,Unf,Unf,No,Gd,840,TA,440,48,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,183500,-0.44286420070516,c,8244,1720,840,880
Gilbert,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2007,0,Unf,Unf,Av,Gd,1302,TA,436,22,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,176485,1.0887047745159943,c,8993,1302,1302,0
Gilbert,1Fam,RL,CulDSac,Pave,1Story,Norm,9,5,2006,0,GLQ,Unf,Gd,Ex,1746,TA,758,39,0,Attchd,Fin,3,2,Gd,Ex,Y,Ex,TA,0,0,0,377500,-0.5440077577869827,c,14892,1746,1746,0
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1998,0,GLQ,Unf,No,Gd,952,TA,440,84,0,Attchd,Fin,2,1,TA,Gd,Y,Gd,TA,0,0,0,191000,1.7638596619531524,a,7500,1636,952,684
Gilbert,1Fam,RL,Inside,Pave,SLvl,Norm,7,5,2000,0,Unf,Unf,No,Gd,384,TA,400,0,0,BuiltIn,RFn,2,1,TA,Ex,Y,TA,TA,0,0,0,170000,1.160345470710274,a,9967,1430,774,656
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2002,0,GLQ,Unf,No,Gd,860,TA,440,48,0,BuiltIn,Fin,2,2,TA,Ex,Y,Gd,TA,0,0,0,216500,-1.2556064904524975,b,7851,1960,860,1100
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1995,0,Unf,Unf,No,Gd,806,TA,373,40,0,BuiltIn,Fin,2,1,TA,Gd,Y,TA,TA,0,0,0,168000,-0.47208405854663144,a,10364,1572,806,766
Gilbert,1Fam,RL,Inside,Pave,SLvl,Norm,7,5,1998,0,GLQ,Unf,No,Gd,384,TA,396,0,0,BuiltIn,Fin,2,1,TA,Gd,Y,Gd,TA,0,0,0,177500,-0.21133451732264497,a,8923,1382,751,631
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1997,0,Unf,Unf,Av,Gd,916,TA,460,38,0,Attchd,Fin,2,1,TA,Gd,Y,TA,TA,0,0,0,169000,-1.0346727469164072,c,8773,1600,916,684
Gilbert,1Fam,RL,Corner,Pave,2Story,Norm,6,6,1997,0,GLQ,Unf,Av,Gd,794,TA,388,75,0,Attchd,Fin,2,0,No Fireplace,Gd,Y,TA,TA,0,0,0,177000,0.6421323212195487,a,13869,1470,794,676
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2006,0,Unf,Unf,No,Gd,698,TA,350,34,0,BuiltIn,Unf,3,1,Gd,Ex,Y,Gd,TA,0,0,0,198444,1.1434833895420584,b,9729,1746,698,1048
Gilbert,1Fam,RL,Inside,Pave,SLvl,Norm,7,5,2005,0,GLQ,Unf,Gd,Gd,856,TA,400,0,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,190000,-0.6492787746450395,b,9587,1166,1166,0
Gilbert,1Fam,RL,Inside,Pave,2Story,RRAn,6,5,2005,0,Unf,Unf,No,Gd,768,TA,400,38,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,176000,-1.2727028252076114,a,10237,1536,768,768
Gilbert,1Fam,RL,Inside,Pave,SLvl,Norm,7,5,2004,0,Unf,Unf,Mn,Gd,384,TA,400,0,0,BuiltIn,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,170000,-0.7343858058723013,c,9434,1374,744,630
Gilbert,1Fam,RL,Corner,Pave,2Story,Feedr,5,6,1948,0,"NA","NA","NA","NA",0,TA,672,144,53,Attchd,Unf,2,1,TA,Gd,Y,TA,TA,0,0,0,169000,-0.04353669052845021,c,14762,2320,1547,720
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2004,0,Unf,Unf,Mn,Gd,846,TA,434,48,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,195500,-0.686900491028496,b,10125,1594,846,748
Gilbert,1Fam,RL,Inside,Pave,SLvl,Norm,6,5,1997,0,Unf,Unf,No,Gd,384,TA,390,0,0,BuiltIn,Fin,2,1,TA,Gd,Y,TA,TA,0,0,0,161500,-2.6228110643768643,c,8872,1384,754,630
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2007,0,Unf,Unf,No,Gd,728,TA,400,24,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,177594,-1.1569810675897119,c,7713,1456,728,728
Gilbert,1Fam,RL,Corner,Pave,2Story,Norm,8,5,2004,0,Unf,Unf,Av,Gd,1052,TA,632,46,0,BuiltIn,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,258000,1.045874901478986,c,11631,2373,1052,1321
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1995,0,Unf,Unf,No,Gd,781,TA,423,84,0,Attchd,Fin,2,1,TA,Gd,Y,TA,TA,0,0,0,170000,-0.3288957991892822,c,13041,1671,781,890
Gilbert,1Fam,RL,CulDSac,Pave,2Story,Norm,7,5,2001,0,Unf,Unf,No,Gd,884,TA,434,48,0,BuiltIn,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,222500,-0.26945427340548805,b,9505,2035,884,1151
Gilbert,1Fam,RL,Inside,Pave,2Story,RRAn,7,5,2003,0,Unf,Unf,No,Gd,660,TA,400,48,0,Attchd,Fin,2,0,No Fireplace,Ex,Y,Gd,TA,0,0,0,162000,0.07036818025632455,b,7750,1320,660,660
Gilbert,1Fam,RL,Corner,Pave,2Story,Norm,6,5,1998,0,Unf,Unf,No,Gd,932,TA,460,39,0,Attchd,Fin,2,1,TA,Gd,Y,TA,TA,0,0,0,183000,-0.17151415713348742,c,11184,1633,932,701
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2002,0,Unf,Unf,No,Gd,1010,TA,390,46,0,BuiltIn,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,200000,1.735494823854668,b,8068,2267,1010,1257
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2000,0,GLQ,Unf,No,Gd,794,TA,394,72,0,Attchd,Fin,2,1,TA,Ex,Y,TA,TA,0,0,0,190000,0.06569809656449432,b,8433,1514,819,695
Gilbert,1Fam,RL,Corner,Pave,2Story,Norm,6,5,2006,0,Unf,Unf,No,Gd,728,TA,429,0,0,Attchd,RFn,2,0,No Fireplace,Gd,Y,Gd,TA,0,0,0,172785,-1.257116650025106,b,15578,1456,728,728
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2007,0,Unf,Unf,Av,Gd,728,TA,400,24,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,179540,-0.09542716258169133,c,9018,1456,728,728
Gilbert,1Fam,RL,FR2,Pave,2Story,Norm,7,5,1996,0,GLQ,Unf,Gd,Gd,729,TA,406,22,0,Attchd,Unf,2,1,TA,Ex,Y,TA,TA,0,0,0,175000,0.4266690175697662,a,21872,1446,729,717
Gilbert,1Fam,RL,Inside,Pave,2Story,RRAn,7,5,2005,0,Unf,Unf,No,Gd,728,TA,390,0,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,184000,1.9028020103915866,b,10928,1456,728,728
Gilbert,1Fam,RL,FR3,Pave,2Story,Norm,6,5,1991,0,ALQ,Unf,No,Gd,836,TA,416,40,0,Attchd,Fin,2,0,No Fireplace,Gd,Y,TA,TA,0,0,0,185000,0.20479097098632898,c,14067,1709,851,858
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2000,0,Unf,Unf,No,Gd,924,TA,463,48,0,Attchd,RFn,2,1,TA,Ex,Y,TA,TA,0,0,0,181000,0.3368565447144264,b,8063,1690,948,742
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2002,0,Unf,Unf,No,Gd,840,TA,400,48,0,BuiltIn,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,188000,-1.4996477318017754,c,8010,1720,840,880
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1993,0,ALQ,Unf,No,Gd,697,TA,420,63,0,Attchd,Fin,2,1,TA,Gd,Y,TA,TA,0,0,0,165600,-1.2734848810000687,c,7685,1501,697,804
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1994,0,Unf,Unf,No,Gd,702,TA,343,36,0,Attchd,Fin,2,1,TA,Gd,Y,TA,TA,0,0,0,174000,-0.8463349991975201,a,8125,1481,702,779
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2004,0,GLQ,Unf,No,TA,839,TA,398,75,0,Attchd,Fin,2,1,TA,Ex,Y,TA,TA,0,0,0,193000,-0.6771096975029833,a,7415,1593,864,729
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,1996,0,Unf,Unf,No,Gd,821,TA,443,116,0,BuiltIn,Fin,2,1,TA,Gd,Y,TA,TA,0,0,0,202000,1.3481276644193223,b,9783,1776,821,955
Gilbert,1Fam,RL,FR3,Pave,2Story,Norm,7,5,2006,0,Unf,Unf,No,Gd,1035,TA,617,45,0,Attchd,RFn,3,0,No Fireplace,Gd,Y,Gd,TA,0,0,0,287602,-0.04698828306240007,a,12104,2322,1082,1240
Gilbert,1Fam,RL,Corner,Pave,1Story,Norm,7,5,1992,0,Unf,Unf,No,Gd,1168,TA,420,21,0,Attchd,RFn,2,0,No Fireplace,Gd,Y,TA,TA,0,0,0,160000,-1.0976551061174165,a,9556,1187,1187,0
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,7,5,1996,0,Rec,Unf,No,Gd,691,TA,420,44,0,Attchd,Fin,2,0,No Fireplace,Gd,Y,Gd,TA,0,0,0,178750,-0.6768700289522278,a,7875,1553,691,862
Gilbert,1Fam,RL,Corner,Pave,1Story,Norm,7,5,1990,0,Unf,Unf,No,Gd,1424,TA,500,34,0,Attchd,RFn,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,180500,-0.1209642144313347,c,11851,1442,1442,0
Gilbert,1Fam,RL,Inside,Pave,1Story,Norm,7,5,2006,0,Unf,Unf,Av,Gd,1510,TA,534,18,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,206580,0.49133067391978474,c,10936,1525,1525,0
Gilbert,1Fam,RL,Corner,Pave,2Story,Norm,7,5,2003,0,Unf,Unf,Gd,Gd,847,TA,433,48,0,BuiltIn,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,225000,-0.4615309214137265,c,12394,1733,847,886
Gilbert,1Fam,RL,Corner,Pave,2Story,Norm,7,5,2005,0,GLQ,Unf,Mn,Gd,1392,TA,576,132,0,Attchd,RFn,2,1,Gd,Ex,Y,Gd,TA,0,0,0,320000,-0.8576799904774753,a,19378,2462,1392,1070
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2006,0,Unf,Unf,Av,Gd,879,TA,660,17,0,BuiltIn,Fin,3,1,Gd,Ex,Y,Gd,TA,0,0,0,219210,-1.2001004494188603,b,14054,1863,879,984
Gilbert,1Fam,RL,Corner,Pave,SLvl,Norm,7,5,2003,0,Unf,Unf,No,Gd,384,TA,400,0,0,BuiltIn,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,165500,2.196885764753451,c,11950,1394,754,640
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,7,5,1999,0,Unf,Unf,No,Gd,975,TA,429,0,0,BuiltIn,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,230000,0.9439383264125079,c,8738,2291,1005,1286
Gilbert,1Fam,RL,Inside,Pave,1Story,Norm,7,5,1995,0,Unf,Unf,No,Gd,1237,TA,402,21,0,Attchd,Fin,2,1,TA,Gd,Y,TA,TA,0,0,0,176000,0.06508222888240862,b,7875,1253,1253,0
Gilbert,1Fam,RL,Inside,Pave,1Story,Norm,6,5,1950,0,Unf,Unf,No,TA,1488,TA,738,180,0,Attchd,RFn,2,1,TA,Gd,Y,TA,TA,0,0,0,133000,-0.7443319518485807,b,47280,1488,1488,0
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2000,0,Unf,Unf,No,Gd,953,TA,460,40,0,Attchd,RFn,2,1,TA,Ex,Y,TA,TA,0,0,0,172400,-1.570434530922945,c,8121,1664,953,711
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,8,5,2004,0,Unf,Unf,Av,Ex,707,TA,403,35,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,178000,0.9037746231615006,c,9056,1414,707,707
Gilbert,1Fam,RL,Corner,Pave,2Story,Norm,6,5,2000,0,GLQ,Unf,No,Gd,992,TA,390,48,0,BuiltIn,RFn,2,1,TA,Ex,Y,Gd,TA,0,0,0,244000,-0.19880990667350232,a,12224,2054,1022,1032
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2000,0,GLQ,Unf,No,Gd,952,TA,554,54,0,BuiltIn,Fin,2,1,TA,Ex,Y,Gd,TA,0,0,0,236000,-0.5011032056512738,c,8795,2256,980,1276
Gilbert,1Fam,RL,Inside,Pave,2Story,RRAn,6,5,2005,0,Unf,Unf,No,Gd,783,TA,393,72,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,178900,-0.18389849053466142,c,10237,1484,783,701
Gilbert,1Fam,RL,Inside,Pave,2Story,RRAn,7,5,2002,0,Unf,Unf,No,Gd,707,TA,403,35,0,Attchd,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,176000,1.0773877167550296,c,7750,1414,707,707
Gilbert,1Fam,RL,Inside,Grvl,1Story,Norm,6,6,1964,0,BLQ,Unf,Av,TA,1302,TA,480,354,0,Attchd,Unf,2,1,TA,Fa,Y,TA,TA,0,0,0,154204,0.0334129956540069,b,18160,1128,1128,0
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2006,0,Unf,Unf,No,Gd,616,TA,432,36,0,BuiltIn,Fin,2,1,Gd,Ex,Y,TA,TA,0,0,0,156932,-2.1794439271507464,b,8499,1412,616,796
Gilbert,1Fam,RL,Corner,Pave,1Story,Norm,4,5,1951,0,LwQ,Unf,No,TA,864,TA,400,0,0,Detchd,Unf,2,0,No Fireplace,Ex,Y,TA,TA,0,0,0,141000,-1.1863709770672668,b,19138,864,864,0
Gilbert,1Fam,RL,Inside,Pave,1Story,Norm,6,5,1993,0,Unf,Unf,No,Gd,1181,TA,430,21,0,Attchd,Unf,2,1,TA,Ex,Y,TA,TA,0,0,0,166000,0.5558565979258461,b,7250,1190,1190,0
Gilbert,1Fam,RL,Corner,Pave,2Story,Norm,7,5,1998,0,Unf,Unf,No,Gd,930,TA,431,0,0,Attchd,Fin,2,1,TA,Gd,Y,Gd,TA,0,0,0,199900,-0.05775841788495469,b,11214,1886,956,930
Gilbert,1Fam,RL,Inside,Pave,1Story,Norm,5,5,1996,0,GLQ,Unf,No,Gd,1348,TA,404,39,0,Attchd,Unf,2,0,No Fireplace,Gd,Y,Gd,TA,0,0,0,177900,0.42390548774972253,b,14137,1384,1384,0
Gilbert,1Fam,RL,Corner,Pave,2Story,Norm,6,5,1997,0,ALQ,Unf,No,Gd,945,TA,470,30,0,Attchd,Fin,2,1,TA,Ex,Y,TA,TA,0,0,0,189500,-1.1452541365412798,a,10179,1608,945,663
Gilbert,1Fam,RL,Inside,Pave,SLvl,Norm,7,5,2004,0,GLQ,Unf,No,Gd,384,TA,400,0,0,BuiltIn,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,184500,-0.21710804920216437,a,13300,1374,744,630
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,7,5,2004,0,Unf,Unf,Av,Gd,847,TA,434,48,0,BuiltIn,Fin,2,1,Gd,Ex,Y,Gd,TA,0,0,0,215000,-0.6603527529112515,c,11796,1959,847,1112
Gilbert,1Fam,RL,Inside,Pave,2Story,Norm,6,5,2000,0,ALQ,Unf,No,Gd,982,TA,431,0,0,Attchd,Fin,2,1,TA,Ex,Y,TA,TA,0,0,0,215000,1.0672213597916678,c,8658,1889,1008,881
Other,TwnhsE,RL,Inside,Pave,1Story,Norm,8,5,1980,0,GLQ,Unf,Gd,Gd,1226,TA,484,78,0,Attchd,Fin,2,1,Fa,TA,Y,Gd,TA,0,0,0,190000,1.4132518711757478,c,3874,1226,1226,0
Other,TwnhsE,RL,CulDSac,Pave,1Story,Norm,8,5,1980,0,GLQ,Unf,Gd,Gd,728,TA,484,42,0,Detchd,Fin,2,1,TA,TA,Y,Gd,TA,0,0,0,155000,-0.16048947471529984,b,4420,788,788,0
Other,Twnhs,RL,CulDSac,Pave,1Story,Norm,8,5,1980,0,GLQ,Unf,Gd,Gd,1036,TA,484,108,0,Detchd,Fin,2,1,TA,TA,Y,Gd,TA,0,0,0,188000,0.49467660120053675,a,3640,1036,1036,0
Other,TwnhsE,RL,Inside,Pave,1Story,Norm,8,6,1978,0,GLQ,LwQ,Gd,Gd,1057,TA,571,89,0,Attchd,Fin,2,2,TA,TA,Y,Gd,TA,0,0,0,213750,0.1436902498120186,b,3840,1295,1295,0
Other,TwnhsE,RM,Inside,Pave,1Story,Norm,7,5,1986,0,"NA","NA","NA","NA",0,TA,312,0,0,Attchd,RFn,1,0,No Fireplace,Gd,Y,Gd,TA,0,0,0,230000,0.8032314839757831,a,8239,1295,1295,0
IDOTRR,1Fam,RM,Inside,Pave,2Story,Norm,7,9,1950,0,LwQ,Rec,No,TA,976,TA,299,216,0,Detchd,Fin,1,2,TA,Ex,Y,TA,Ex,0,0,0,212300,-1.217020256892667,b,9780,1952,976,976
IDOTRR,1Fam,RM,Inside,Pave,1.5Fin,Norm,6,8,1940,0,Unf,Unf,No,Fa,720,TA,240,0,0,Detchd,Unf,1,0,No Fireplace,Gd,Y,TA,TA,0,0,0,120000,-0.16193898805480833,b,6000,1090,760,330
